g	336	208	10	10	0	0	15s	100	1	318
g	391	285	10	10	0	0	15s	100	1	318
g	327	304	10	10	0	0	15s	100	1	317
g	299	203	10	10	0	0	15s	100	1	317
m	399	550	10	10	0	0	15s	100	1	151
m	370	566	10	10	0	0	15s	100	1	151
m	422	569	10	10	0	0	15s	100	1	151
m	399	921	10	10	0	0	15s	100	1	152
m	396	953	10	10	0	0	15s	100	1	152
m	424	916	10	10	0	0	15s	100	1	152
m	640	992	10	10	0	0	15s	100	1	153
m	648	1029	10	10	0	0	15s	100	1	153
m	656	995	10	10	0	0	15s	100	1	153
m	464	1213	10	10	0	0	15s	100	1	154
m	492	1226	10	10	0	0	15s	100	1	154
m	468	1238	10	10	0	0	15s	100	1	154
m	813	1215	10	10	0	0	15s	100	1	155
m	803	1228	10	10	0	0	15s	100	1	155
m	821	1207	10	10	0	0	15s	100	1	155
m	399	1003	10	10	0	0	350s	100	1	192
m	708	354	10	10	0	0	350s	100	1	193
m	593	246	10	10	0	0	350s	100	1	194
