r	879	571	20	20	0	0	90s	100	1	304
r	722	582	20	20	0	0	90s	100	1	304
r	921	582	20	20	0	0	90s	100	1	304
r	869	585	20	20	0	0	90s	100	1	304
r	621	588	20	20	0	0	90s	100	1	304
r	828	591	20	20	0	0	90s	100	1	304
r	867	592	20	20	0	0	90s	100	1	304
r	687	594	20	20	0	0	90s	100	1	304
r	708	594	20	20	0	0	90s	100	1	304
r	718	595	20	20	0	0	90s	100	1	304
r	569	596	20	20	0	0	90s	100	1	304
r	804	596	20	20	0	0	90s	100	1	304
r	582	603	20	20	0	0	90s	100	1	304
r	817	608	20	20	0	0	90s	100	1	304
r	919	610	20	20	0	0	90s	100	1	304
r	598	611	20	20	0	0	90s	100	1	304
r	624	611	20	20	0	0	90s	100	1	304
r	642	611	20	20	0	0	90s	100	1	304
r	918	611	20	20	0	0	90s	100	1	304
r	989	611	20	20	0	0	90s	100	1	304
r	544	612	20	20	0	0	90s	100	1	304
r	531	613	20	20	0	0	90s	100	1	304
r	610	613	20	20	0	0	90s	100	1	304
r	839	613	20	20	0	0	90s	100	1	304
r	845	613	20	20	0	0	90s	100	1	304
r	943	613	20	20	0	0	90s	100	1	304
r	589	621	20	20	0	0	90s	100	1	304
r	611	621	20	20	0	0	90s	100	1	304
r	619	621	20	20	0	0	90s	100	1	304
r	897	626	20	20	0	0	90s	100	1	304
r	550	627	20	20	0	0	90s	100	1	304
r	606	629	20	20	0	0	90s	100	1	304
r	523	630	20	20	0	0	90s	100	1	304
r	983	630	20	20	0	0	90s	100	1	304
r	847	632	20	20	0	0	90s	100	1	304
r	998	634	20	20	0	0	90s	100	1	304
r	570	636	20	20	0	0	90s	100	1	304
r	973	640	20	20	0	0	90s	100	1	304
r	980	640	20	20	0	0	90s	100	1	304
r	866	642	20	20	0	0	90s	100	1	304
r	639	648	20	20	0	0	90s	100	1	304
r	645	651	20	20	0	0	90s	100	1	304
r	550	652	20	20	0	0	90s	100	1	304
r	550	654	20	20	0	0	90s	100	1	304
r	906	657	20	20	0	0	90s	100	1	304
r	571	661	20	20	0	0	90s	100	1	304
r	628	663	20	20	0	0	90s	100	1	304
r	598	665	20	20	0	0	90s	100	1	304
r	938	669	20	20	0	0	90s	100	1	304
r	598	670	20	20	0	0	90s	100	1	304
r	906	674	20	20	0	0	90s	100	1	304
r	904	681	20	20	0	0	90s	100	1	304
r	632	691	20	20	0	0	90s	100	1	304
r	570	696	20	20	0	0	90s	100	1	304
r	633	696	20	20	0	0	90s	100	1	304
r	936	701	20	20	0	0	90s	100	1	304
r	577	702	20	20	0	0	90s	100	1	304
r	560	705	20	20	0	0	90s	100	1	304
r	622	705	20	20	0	0	90s	100	1	304
r	553	711	20	20	0	0	90s	100	1	304
r	614	726	20	20	0	0	90s	100	1	304
r	573	735	20	20	0	0	90s	100	1	304
r	940	744	20	20	0	0	90s	100	1	304
r	608	745	20	20	0	0	90s	100	1	304
r	923	745	20	20	0	0	90s	100	1	304
r	648	813	20	20	0	0	90s	100	1	304
r	639	822	20	20	0	0	90s	100	1	304
r	691	880	20	20	0	0	90s	100	1	304
r	773	900	20	20	0	0	90s	100	1	304
r	755	902	20	20	0	0	90s	100	1	304
r	765	903	20	20	0	0	90s	100	1	304
r	852	906	20	20	0	0	90s	100	1	304
r	738	908	20	20	0	0	90s	100	1	304
r	762	911	20	20	0	0	90s	100	1	304
r	789	917	20	20	0	0	90s	100	1	304
r	757	920	20	20	0	0	90s	100	1	304
r	869	922	20	20	0	0	90s	100	1	304
r	753	923	20	20	0	0	90s	100	1	304
r	826	923	20	20	0	0	90s	100	1	304
r	795	924	20	20	0	0	90s	100	1	304
r	748	925	20	20	0	0	90s	100	1	304
r	767	926	20	20	0	0	90s	100	1	304
r	772	930	20	20	0	0	90s	100	1	304
r	796	930	20	20	0	0	90s	100	1	304
r	758	934	20	20	0	0	90s	100	1	304
r	778	934	20	20	0	0	90s	100	1	304
r	825	935	20	20	0	0	90s	100	1	304
r	750	936	20	20	0	0	90s	100	1	304
r	725	942	20	20	0	0	90s	100	1	304
r	803	945	20	20	0	0	90s	100	1	304
r	778	978	20	20	0	0	90s	100	1	304
r	772	980	20	20	0	0	90s	100	1	304
r	778	986	20	20	0	0	90s	100	1	304
r	132	112	20	20	0	0	90s	100	1	305
r	280	123	20	20	0	0	90s	100	1	305
r	249	128	20	20	0	0	90s	100	1	305
r	326	134	20	20	0	0	90s	100	1	305
r	324	164	20	20	0	0	90s	100	1	305
r	206	170	20	20	0	0	90s	100	1	305
r	212	172	20	20	0	0	90s	100	1	305
r	150	181	20	20	0	0	90s	100	1	305
r	155	181	20	20	0	0	90s	100	1	305
r	206	190	20	20	0	0	90s	100	1	305
r	381	195	20	20	0	0	90s	100	1	305
