g	404	1389	10	10	0	0	15s	100	1	318
g	694	1457	10	10	0	0	15s	100	1	318
g	645	1331	10	10	0	0	15s	100	1	317
g	577	1371	10	10	0	0	15s	100	1	317
m	521	889	10	10	0	0	15s	100	1	151
m	511	878	10	10	0	0	15s	100	1	151
m	519	876	10	10	0	0	15s	100	1	151
m	467	191	10	10	0	0	15s	100	1	152
m	460	184	10	10	0	0	15s	100	1	152
m	475	184	10	10	0	0	15s	100	1	152
m	283	338	10	10	0	0	15s	100	1	153
m	250	370	10	10	0	0	15s	100	1	153
m	286	354	10	10	0	0	15s	100	1	153
m	91	1053	10	0	0	0	15s	100	1	154
m	93	1083	10	0	0	0	15s	100	1	154
m	98	1060	10	0	0	0	15s	100	1	154
m	866	815	10	10	0	0	15s	100	1	155
m	869	836	10	10	0	0	15s	100	1	155
m	875	824	10	10	0	0	15s	100	1	155
m	525	141	10	10	0	0	350s	100	1	192
m	204	455	10	10	0	0	350s	100	1	193
m	162	891	10	10	0	0	350s	100	1	194
