r	489	435	10	10	0	0	20s	100	1	101
r	480	468	10	10	0	0	20s	100	1	101
r	478	448	10	10	0	0	20s	100	1	101
r	472	489	10	10	0	0	20s	100	1	101
r	458	529	10	10	0	0	20s	100	1	101
r	454	546	10	10	0	0	20s	100	1	101
r	427	585	10	10	0	0	20s	100	1	101
r	405	606	10	10	0	0	20s	100	1	101
r	424	620	10	10	0	0	20s	100	1	101
r	420	603	10	10	0	0	20s	100	1	101
r	431	560	10	10	0	0	20s	100	1	101
r	433	534	10	10	0	0	20s	100	1	101
r	445	490	10	10	0	0	20s	100	1	101
r	454	463	10	10	0	0	20s	100	1	101
r	449	434	10	10	0	0	20s	100	1	101
r	466	423	10	10	0	0	20s	100	1	101
r	450	405	10	10	0	0	20s	100	1	101
r	431	418	10	10	0	0	20s	100	1	101
r	441	385	10	10	0	0	20s	100	1	101
r	473	369	10	10	0	0	20s	100	1	101
r	455	379	10	10	0	0	20s	100	1	101
r	503	376	10	10	0	0	20s	100	1	101
r	494	411	10	10	0	0	20s	100	1	101
r	466	811	10	10	0	0	20s	100	1	101
r	496	831	10	10	0	0	20s	100	1	101
r	464	831	10	10	0	0	20s	100	1	101
r	494	872	10	10	0	0	20s	100	1	101
r	525	874	10	10	0	0	20s	100	1	101
r	528	894	10	10	0	0	20s	100	1	101
r	510	905	10	10	0	0	20s	100	1	101
r	481	894	10	10	0	0	20s	100	1	101
r	535	909	10	10	0	0	20s	100	1	101
r	532	737	10	10	0	0	20s	100	1	101
r	509	769	10	10	0	0	20s	100	1	101
r	413	757	10	10	0	0	20s	100	1	101
r	371	713	10	10	0	0	20s	100	1	101
r	457	665	10	10	0	0	20s	100	1	101
r	358	733	10	10	0	0	20s	100	1	101
r	550	788	10	10	0	0	20s	100	1	101
r	562	877	10	10	0	0	20s	100	1	101
r	597	923	10	10	0	0	20s	100	1	101
r	398	775	10	10	0	0	20s	100	1	102
r	493	760	10	10	0	0	20s	100	1	102
r	514	782	10	10	0	0	20s	100	1	102
r	515	750	10	10	0	0	20s	100	1	102
r	549	746	10	10	0	0	20s	100	1	102
r	576	925	10	10	0	0	20s	100	1	102
r	616	902	10	10	0	0	20s	100	1	102
r	588	877	10	10	0	0	20s	100	1	102
r	565	830	10	10	0	0	20s	100	1	102
r	555	805	10	10	0	0	20s	100	1	102
r	412	627	10	10	0	0	20s	100	1	102
r	452	572	10	10	0	0	20s	100	1	102
r	423	574	10	10	0	0	20s	100	1	102
r	454	557	10	10	0	0	20s	100	1	102
r	449	473	10	10	0	0	20s	100	1	102
r	441	428	10	10	0	0	20s	100	1	102
r	499	420	10	10	0	0	20s	100	1	102
r	465	402	10	10	0	0	20s	100	1	102
r	493	375	10	10	0	0	20s	100	1	102
r	436	392	10	10	0	0	20s	100	1	102
r	535	884	10	10	0	0	20s	100	1	102
r	567	891	10	10	0	0	20s	100	1	102
r	588	916	10	10	0	0	20s	100	1	102
r	602	937	10	10	0	0	20s	100	1	102
r	622	949	10	10	0	0	20s	100	1	102
r	595	948	10	10	0	0	20s	100	1	102
r	566	978	10	10	0	0	20s	100	1	102
r	554	994	10	10	0	0	20s	100	1	102
r	587	984	10	10	0	0	20s	100	1	102
r	544	989	10	10	0	0	20s	100	1	102
r	524	1008	10	10	0	0	20s	100	1	102
r	542	1013	10	10	0	0	20s	100	1	102
r	478	982	10	10	0	0	20s	100	1	102
r	462	960	10	10	0	0	20s	100	1	102
r	466	947	10	10	0	0	20s	100	1	102
r	496	941	10	10	0	0	20s	100	1	102
r	478	956	10	10	0	0	20s	100	1	102
r	533	1039	10	10	0	0	20s	100	1	102
r	563	1036	10	10	0	0	20s	100	1	102
r	554	1038	10	10	0	0	20s	100	1	102
r	626	1015	10	10	0	0	20s	100	1	102
r	646	1033	10	10	0	0	20s	100	1	102
r	621	1063	10	10	0	0	20s	100	1	102
r	614	1091	10	10	0	0	20s	100	1	102
r	588	1103	10	10	0	0	20s	100	1	102
r	675	1087	10	10	0	0	20s	100	1	102
r	691	1077	10	10	0	0	20s	100	1	102
r	721	953	10	10	0	0	20s	100	1	102
r	718	924	10	10	0	0	20s	100	1	102
r	702	890	10	10	0	0	20s	100	1	102
r	698	849	10	10	0	0	20s	100	1	102
r	777	844	10	10	0	0	20s	100	1	102
r	788	865	10	10	0	0	20s	100	1	102
r	812	845	10	10	0	0	20s	100	1	102
r	793	825	10	10	0	0	20s	100	1	102
r	762	819	10	10	0	0	20s	100	1	102
r	842	813	10	10	0	0	20s	100	1	102
r	894	841	10	10	0	0	20s	100	1	102
r	856	831	10	10	0	0	20s	100	1	102
r	875	813	10	10	0	0	20s	100	1	102
r	848	781	10	10	0	0	20s	100	1	102
r	869	777	10	10	0	0	20s	100	1	102
r	896	817	10	10	0	0	20s	100	1	102
r	863	838	10	10	0	0	20s	100	1	102
r	880	890	10	10	0	0	20s	100	1	102
r	895	874	10	10	0	0	20s	100	1	102
r	868	852	10	10	0	0	20s	100	1	102
r	828	777	10	10	0	0	20s	100	1	102
r	392	843	10	10	0	0	20s	100	1	102
r	340	861	10	10	0	0	20s	100	1	102
r	350	900	10	10	0	0	20s	100	1	102
r	334	911	10	10	0	0	20s	100	1	102
r	344	927	10	10	0	0	20s	100	1	102
r	340	951	10	10	0	0	20s	100	1	102
r	330	965	10	10	0	0	20s	100	1	102
r	376	734	10	10	0	0	20s	100	1	102
r	348	720	10	10	0	0	20s	100	1	102
r	344	790	10	10	0	0	20s	100	1	102
r	355	806	10	10	0	0	20s	100	1	102
r	391	788	10	10	0	0	20s	100	1	102
r	399	750	10	10	0	0	20s	100	1	102
r	508	236	10	10	0	0	20s	100	1	102
r	541	221	10	10	0	0	20s	100	1	102
r	495	205	10	10	0	0	20s	100	1	102
r	521	174	10	10	0	0	20s	100	1	102
r	537	147	10	10	0	0	20s	100	1	102
r	571	122	10	10	0	0	20s	100	1	102
r	602	105	10	10	0	0	20s	100	1	102
r	658	92	10	10	0	0	20s	100	1	102
r	707	96	10	10	0	0	20s	100	1	102
r	755	100	10	10	0	0	20s	100	1	102
r	797	96	10	10	0	0	20s	100	1	102
r	852	110	10	10	0	0	20s	100	1	102
r	840	162	10	10	0	0	20s	100	1	102
r	855	177	10	10	0	0	20s	100	1	102
r	916	209	10	10	0	0	20s	100	1	102
r	941	223	10	10	0	0	20s	100	1	102
r	957	226	10	10	0	0	20s	100	1	102
r	923	255	10	10	0	0	20s	100	1	102
r	878	255	10	10	0	0	20s	100	1	102
r	890	265	10	10	0	0	20s	100	1	102
r	813	266	10	10	0	0	20s	100	1	102
r	738	263	10	10	0	0	20s	100	1	102
r	740	229	10	10	0	0	20s	100	1	102
r	707	267	10	10	0	0	20s	100	1	102
r	786	247	10	10	0	0	20s	100	1	102
r	922	326	10	10	0	0	20s	100	1	102
r	914	350	10	10	0	0	20s	100	1	102
r	881	332	10	10	0	0	20s	100	1	102
r	870	362	10	10	0	0	20s	100	1	102
r	829	405	10	10	0	0	20s	100	1	102
r	849	452	10	10	0	0	20s	100	1	102
r	932	953	10	10	0	0	20s	100	1	102
r	906	982	10	10	0	0	20s	100	1	102
r	936	981	10	10	0	0	20s	100	1	102
r	878	1010	10	10	0	0	20s	100	1	102
r	902	1022	10	10	0	0	20s	100	1	102
r	554	1116	10	10	0	0	20s	100	1	102
r	513	1112	10	10	0	0	20s	100	1	102
r	466	1090	10	10	0	0	20s	100	1	102
r	424	1059	10	10	0	0	20s	100	1	102
r	404	799	10	10	0	0	20s	100	1	102
r	415	659	10	10	0	0	20s	100	1	102
