m	341	501	10	10	0	0	600s	100	1	8011
m	332	421	10	10	0	0	600s	100	1	8011
m	486	616	10	10	0	0	600s	100	1	8011
m	334	687	10	10	0	0	600s	100	1	8011
m	537	362	10	10	0	0	600s	100	1	8011
m	655	347	10	10	0	0	600s	100	1	8011
m	670	158	10	10	0	0	600s	100	1	8011
m	684	139	10	10	0	0	600s	100	1	8011
m	682	154	10	10	0	0	600s	100	1	8011
m	278	230	10	10	0	0	600s	100	1	8011
m	192	146	10	10	0	0	600s	100	1	8011
m	344	267	10	10	0	0	600s	100	1	8011
m	422	303	10	10	0	0	600s	100	1	8011
m	410	488	10	10	0	0	600s	100	1	8011
m	706	616	10	10	0	0	600s	100	1	8011
m	586	637	10	10	0	0	600s	100	1	8011
m	438	152	10	10	0	0	600s	100	1	8011
m	517	169	10	10	0	0	600s	100	1	8011
m	371	436	10	10	0	0	600s	100	1	8013
m	399	528	10	10	0	0	600s	100	1	8013
m	653	599	10	10	0	0	600s	100	1	8013
m	591	610	10	10	0	0	600s	100	1	8013
m	201	666	10	10	0	0	600s	100	1	8013
m	167	651	10	10	0	0	600s	100	1	8013
m	167	610	10	10	0	0	600s	100	1	8013
m	491	101	10	10	0	0	600s	100	1	8013
m	669	136	10	10	0	0	600s	100	1	8013

r	166	151	10	10	0	0	600s	100	1	2004
r	267	217	10	10	0	0	600s	100	1	2004
r	425	206	10	10	0	0	600s	100	1	2004
r	404	410	10	10	0	0	600s	100	1	2004
r	331	471	10	10	0	0	600s	100	1	2004
r	217	523	10	10	0	0	600s	100	1	2004
r	382	705	10	10	0	0	600s	100	1	2004
r	497	633	10	10	0	0	600s	100	1	2004
r	682	604	10	10	0	0	600s	100	1	2004
r	668	352	10	10	0	0	600s	100	1	2004
r	676	167	10	10	0	0	600s	100	1	2004
r	690	128	10	10	0	0	600s	100	1	2004
r	172	597	10	10	0	0	600s	100	1	2004
